call_id,caller_id,agent_id,call_start_time,call_end_time,call_status
535,481191,4988,04:16:29,15:21:47,DROPPED
536,737348,7592,23:15:16,09:18:25,DROPPED
537,522251,7076,06:00:56,21:14:02,COMPLETED
538,674640,1843,21:54:33,21:28:14,DROPPED
539,953553,6691,01:55:35,09:48:17,COMPLETED
540,592194,1789,15:02:14,15:47:14,COMPLETED
541,691715,7701,16:53:53,08:36:17,DROPPED
542,315786,4188,02:49:17,06:09:02,FAILED
543,493718,3250,09:56:22,08:19:36,DROPPED
544,646967,2665,20:40:29,19:28:44,COMPLETED
545,552411,2556,05:46:06,05:44:49,DROPPED
546,302480,2927,06:05:45,05:13:42,FAILED
547,532153,3402,10:42:20,17:06:26,FAILED
548,123509,3182,19:22:22,14:59:54,FAILED
549,433367,7582,07:43:25,01:12:12,COMPLETED
550,305794,3436,19:16:41,00:18:20,COMPLETED
551,449623,4003,02:22:59,20:22:57,DROPPED
552,418572,1337,01:59:08,01:19:30,DROPPED
553,531718,5852,18:34:24,20:47:01,COMPLETED
554,409611,4019,08:06:53,07:15:39,FAILED
555,647473,2009,06:34:49,06:07:12,FAILED
556,488500,7114,20:46:19,04:23:17,FAILED
557,290761,6675,02:59:54,08:53:32,DROPPED
558,457215,4207,08:00:42,20:13:06,FAILED
559,403979,9281,15:05:07,08:28:43,DROPPED
560,425882,4095,23:11:40,01:56:46,COMPLETED
561,875352,6694,20:35:05,21:09:25,DROPPED
562,229555,4567,05:22:51,10:32:17,DROPPED
563,962788,8156,14:40:04,16:56:12,FAILED
564,266686,8020,13:41:44,07:32:33,DROPPED
565,347775,9012,17:01:18,13:34:43,DROPPED
566,903455,6153,12:48:32,15:38:31,DROPPED
567,570785,4099,12:14:28,04:37:03,DROPPED
568,496278,5419,01:09:09,19:53:03,FAILED
569,562950,1830,02:57:03,01:15:04,DROPPED
570,836820,5782,23:09:27,14:55:32,FAILED
571,273368,4077,10:58:24,19:29:38,FAILED
572,906071,9857,16:06:28,04:32:58,FAILED
573,917859,9094,06:58:50,01:34:06,DROPPED
574,619908,8861,10:14:10,16:52:26,DROPPED
575,483540,6316,23:52:43,12:27:38,DROPPED
576,846185,6172,05:59:47,04:01:14,DROPPED
577,570018,4697,15:41:58,03:41:30,DROPPED
578,695855,8870,06:48:24,11:07:11,DROPPED
579,339998,4987,13:15:54,23:19:01,DROPPED
580,545677,3621,09:22:02,06:11:46,COMPLETED
581,862356,3559,17:50:22,10:29:46,DROPPED
582,584511,3622,04:17:20,21:37:18,FAILED
583,290415,2767,09:26:11,23:27:48,FAILED
584,617184,7425,09:30:54,19:59:03,FAILED
585,970704,4881,07:32:42,23:17:31,FAILED
586,628849,7075,16:17:47,22:10:04,DROPPED
587,298083,9518,08:30:25,22:09:59,DROPPED
588,511966,7255,15:54:14,08:53:10,FAILED
589,919161,1254,05:05:24,03:02:14,FAILED
590,309086,3200,23:02:47,10:22:09,FAILED
591,509384,1019,22:24:46,14:13:47,FAILED
592,189888,4305,02:32:32,07:22:42,DROPPED
593,106184,4686,13:43:36,15:09:01,COMPLETED
594,752334,7406,07:35:03,14:36:00,COMPLETED
595,157442,5524,17:40:24,23:46:29,FAILED
596,647280,9262,09:12:09,19:15:17,DROPPED
597,608309,3367,14:45:12,21:16:33,DROPPED
598,558934,8245,02:14:52,20:40:57,COMPLETED
599,425278,6718,12:45:49,20:45:29,FAILED
600,683432,7652,21:29:31,09:43:38,FAILED
601,739533,6036,20:42:36,10:41:14,DROPPED
602,182584,6244,08:20:39,08:16:11,DROPPED
603,197113,2589,10:35:21,09:45:07,FAILED
604,115053,7363,05:06:02,20:59:31,FAILED
605,547643,6463,08:42:05,06:44:24,COMPLETED
606,498855,6756,02:46:49,23:59:00,FAILED
607,764810,7511,02:56:24,03:47:14,DROPPED
608,867802,8059,07:44:53,02:20:10,COMPLETED
609,137965,6314,21:36:38,14:05:12,DROPPED
610,692376,1676,23:06:09,01:29:01,COMPLETED
611,682612,3468,22:42:02,20:39:55,COMPLETED
612,411282,7075,14:45:05,14:32:44,DROPPED
613,742003,1068,22:27:24,09:19:03,COMPLETED
614,232269,3735,15:43:47,16:14:38,DROPPED
615,252636,5400,07:08:29,03:30:19,COMPLETED
616,491253,6588,20:48:16,11:33:37,COMPLETED
617,216994,9897,21:38:12,02:20:19,DROPPED
618,881716,6402,08:52:59,14:15:33,FAILED
619,733255,4717,18:06:55,20:37:11,FAILED
620,925829,6802,03:14:39,08:25:53,FAILED
621,135588,5060,13:26:03,02:25:14,COMPLETED
622,559640,9914,00:07:04,05:57:13,COMPLETED
623,515882,5693,21:19:16,05:10:08,FAILED
624,275816,3464,07:17:41,06:57:17,FAILED
625,493607,6439,12:15:02,09:59:40,FAILED
626,855231,2275,05:12:45,06:02:40,DROPPED
627,157578,9108,17:59:12,08:59:25,DROPPED
628,830130,9786,06:50:11,19:48:40,DROPPED
629,396869,7618,07:03:31,02:57:11,COMPLETED
630,825274,3912,05:11:45,14:21:20,DROPPED
631,716175,9395,22:40:18,05:01:37,COMPLETED
632,574170,5755,13:59:42,21:15:15,FAILED
633,720005,1113,22:27:11,05:54:58,COMPLETED
634,148303,3792,04:22:57,13:02:32,COMPLETED
635,349349,3539,10:23:07,21:11:19,COMPLETED
636,856309,7207,16:18:02,05:26:10,COMPLETED
637,401949,8681,07:45:04,21:50:49,COMPLETED
638,702900,8563,00:41:25,16:07:34,DROPPED
639,267599,7147,18:25:07,04:11:16,FAILED
640,336162,2079,11:42:23,00:38:15,COMPLETED
641,872378,5425,12:54:28,12:10:59,FAILED
642,169482,5864,05:20:27,07:52:11,COMPLETED
643,967749,1230,06:50:11,01:04:31,FAILED
644,274467,5382,22:46:18,00:19:01,FAILED
645,887428,6663,15:22:23,05:36:41,COMPLETED
646,784098,7512,08:15:23,07:36:07,FAILED
647,695365,9619,22:33:34,03:52:59,DROPPED
648,261449,1222,00:22:56,23:06:05,COMPLETED
649,120643,8303,10:14:37,23:41:06,COMPLETED
650,637552,5449,07:14:55,01:53:45,FAILED
651,148647,4844,18:15:20,10:57:29,COMPLETED
652,323171,4497,12:05:22,11:55:48,DROPPED
653,505992,2647,00:01:24,10:23:58,FAILED
654,424955,5064,20:36:16,06:19:01,FAILED
655,180847,2079,12:17:08,07:20:29,DROPPED
656,796811,6072,19:45:29,17:50:49,DROPPED
657,764630,8403,09:26:19,22:56:53,FAILED
658,548857,1648,14:32:45,18:18:17,DROPPED
659,610590,5452,20:43:10,17:54:02,DROPPED
660,532333,3755,14:48:37,18:07:09,DROPPED
661,114675,6440,10:59:14,17:59:45,COMPLETED
662,744260,3601,13:53:15,01:15:50,COMPLETED
663,359265,8861,09:22:52,11:24:49,FAILED
664,198534,8920,07:19:30,07:49:07,DROPPED
665,797854,1819,02:59:41,05:15:55,COMPLETED
666,951422,6523,03:37:15,01:54:23,FAILED
667,738681,8984,13:27:32,08:14:01,DROPPED
668,466455,6619,12:40:40,04:14:01,FAILED
669,750770,8575,21:15:53,07:01:59,COMPLETED
670,324251,3148,22:51:39,10:14:51,FAILED
671,350952,8753,21:51:01,23:22:49,COMPLETED
672,669469,7378,11:18:34,13:49:56,DROPPED
673,397925,4360,01:00:32,03:36:45,FAILED
674,826618,7374,19:09:01,15:13:38,FAILED
675,715987,3550,19:36:22,22:22:25,DROPPED
676,794920,5665,07:06:55,14:52:38,DROPPED
677,133844,2273,08:27:05,02:35:00,DROPPED
678,920343,4825,04:34:25,17:15:10,COMPLETED
679,622520,6938,23:47:04,02:38:25,DROPPED
680,256008,5225,16:02:08,07:43:43,DROPPED
681,662220,8670,03:24:22,04:56:16,FAILED
682,256043,3007,05:25:44,05:38:03,COMPLETED
683,993161,2371,09:22:10,17:21:06,FAILED
684,855538,5364,11:16:10,16:37:52,DROPPED
685,171962,8885,16:31:17,04:18:25,FAILED
686,828630,2886,10:22:00,03:29:31,COMPLETED
687,514736,4764,03:46:28,06:50:12,FAILED
688,517593,7037,03:24:26,06:22:15,FAILED
689,545651,2473,17:09:45,17:06:06,FAILED
690,695471,9298,01:23:32,03:55:51,FAILED
691,456694,2290,16:01:15,23:14:48,COMPLETED
692,834894,7741,20:31:54,04:48:25,DROPPED
693,647435,6222,01:45:48,05:30:57,COMPLETED
694,768205,1619,13:55:04,11:45:38,COMPLETED
695,337248,3720,12:25:35,04:38:22,DROPPED
696,652718,7624,05:22:17,04:31:54,DROPPED
697,435443,4265,08:20:25,13:33:24,DROPPED
698,300492,7532,12:59:48,10:51:27,DROPPED
699,815043,2651,07:17:35,03:15:14,FAILED
700,215514,3167,07:00:12,00:57:18,DROPPED
701,673984,3862,20:24:11,17:13:29,FAILED
702,241398,2084,02:22:21,12:51:58,DROPPED
703,909552,6080,00:25:39,16:15:19,FAILED
704,459029,9217,08:27:04,19:00:59,COMPLETED
705,349795,1649,11:33:05,12:04:06,FAILED
706,993916,2806,03:06:04,08:33:56,DROPPED
707,735551,5370,03:10:31,18:07:07,COMPLETED
708,670561,9832,10:22:21,19:59:16,COMPLETED
709,141864,7579,15:03:08,06:47:54,DROPPED
710,122148,2783,17:54:22,17:50:31,DROPPED
711,106048,8471,07:46:32,21:45:34,COMPLETED
712,854894,9728,21:14:00,12:08:16,COMPLETED
713,616021,7678,08:03:34,07:59:54,FAILED
714,910481,8835,19:54:44,01:43:11,DROPPED
715,405653,5289,06:24:15,22:39:04,COMPLETED
716,391183,7506,03:34:54,13:21:03,COMPLETED
717,882718,6565,06:37:02,08:44:47,FAILED
718,336880,9017,22:28:33,18:58:47,COMPLETED
719,954844,8830,14:52:55,09:36:50,FAILED
720,194932,7794,14:05:57,01:40:14,FAILED
721,663689,3105,07:28:55,22:02:43,COMPLETED
722,194150,7571,01:07:23,06:23:18,DROPPED
723,425845,6767,16:01:56,14:09:28,FAILED
724,613996,8978,07:02:41,04:22:01,DROPPED
725,744317,6912,07:52:30,08:54:31,COMPLETED
726,947512,1066,06:27:09,22:01:10,COMPLETED
727,540666,7528,03:28:05,12:44:18,DROPPED
728,788045,3998,10:05:46,21:19:55,DROPPED
729,284139,9499,13:41:05,03:14:42,FAILED
730,438099,2543,20:38:10,13:32:25,FAILED
731,981206,2967,09:35:04,18:44:14,COMPLETED
732,945613,2746,10:43:31,00:46:24,FAILED
733,389649,8688,22:18:10,20:41:17,FAILED
734,938510,9882,06:59:21,03:53:29,FAILED
735,530935,9772,22:55:14,05:12:15,COMPLETED
736,148191,3384,07:09:15,09:22:44,DROPPED
737,186681,7029,09:59:53,14:58:32,FAILED
738,115087,4138,00:28:17,10:26:32,FAILED
739,769870,6374,02:30:35,02:28:21,COMPLETED
740,149388,8821,01:27:49,10:53:59,COMPLETED
741,162235,4925,23:04:35,11:01:34,FAILED
742,275382,6645,07:56:04,14:37:25,DROPPED
743,131053,6485,11:20:44,01:26:59,COMPLETED
744,623616,4608,13:43:55,02:37:41,FAILED
745,360823,9079,10:54:44,19:44:25,DROPPED
746,284064,8156,02:47:42,10:41:33,FAILED
747,433324,8416,00:38:45,17:50:01,COMPLETED
748,846808,6248,04:46:53,20:11:05,DROPPED
749,581621,7986,12:36:14,04:52:56,DROPPED
750,915833,2527,02:24:43,23:57:16,DROPPED
751,827404,3828,05:08:47,23:34:40,DROPPED
752,274490,4039,00:12:23,11:36:05,DROPPED
753,184381,8725,00:58:25,07:28:19,COMPLETED
754,450150,2233,15:30:03,17:31:33,COMPLETED
755,125457,2454,08:13:17,22:30:16,COMPLETED
756,797705,6779,11:28:12,20:12:20,COMPLETED
757,293762,4676,16:00:13,16:44:30,FAILED
758,988623,3240,09:49:02,03:20:28,DROPPED
759,680497,2433,23:10:37,18:13:31,COMPLETED
760,533352,6499,09:10:13,05:40:38,FAILED
761,976375,4223,01:32:12,14:50:32,FAILED
762,434650,6222,08:49:59,23:56:25,DROPPED
763,312397,9294,10:24:10,02:21:48,COMPLETED
764,757622,1738,12:25:10,18:23:47,COMPLETED
765,454737,2621,13:59:56,19:10:47,DROPPED
766,231814,4803,04:17:54,19:04:16,COMPLETED
767,381982,1331,04:29:21,16:14:18,FAILED
768,385115,4349,01:07:21,21:58:24,DROPPED
769,909070,4242,04:09:10,22:54:33,FAILED
770,777742,3426,22:19:20,03:25:59,COMPLETED
771,949522,1994,22:17:01,22:37:57,COMPLETED
772,481940,1529,20:35:26,03:30:51,COMPLETED
773,231746,8961,14:03:55,21:22:34,COMPLETED
774,372965,3420,15:59:59,12:45:13,DROPPED
775,244089,3831,11:42:50,05:18:43,DROPPED
776,270654,3836,13:13:51,14:54:49,FAILED
777,489135,6139,04:53:45,17:25:18,DROPPED
778,977114,7523,02:58:37,23:54:46,FAILED
779,778821,1386,01:16:39,00:43:53,DROPPED
780,916643,8247,13:14:07,11:38:41,DROPPED
781,738916,5732,15:25:33,12:14:49,COMPLETED
782,853039,6516,16:37:56,23:17:10,FAILED
783,445515,4069,21:39:33,12:32:22,DROPPED
784,299259,8329,17:01:23,09:51:00,FAILED
785,906045,3683,20:51:06,12:29:06,COMPLETED
786,775319,5797,17:06:54,16:56:07,DROPPED
787,693856,9306,00:15:22,12:56:31,FAILED
788,606936,9991,13:58:48,04:47:29,COMPLETED
789,946195,4866,13:38:52,16:49:51,FAILED
790,692209,5419,01:38:08,08:11:00,COMPLETED
791,406841,1836,23:02:00,00:55:58,DROPPED
792,483316,2485,06:11:12,05:12:44,COMPLETED
793,907790,4733,22:11:27,04:39:31,COMPLETED
794,216545,9544,14:44:01,10:19:31,DROPPED
795,743215,9390,05:02:39,14:45:19,FAILED
796,317332,6246,15:23:57,19:59:40,COMPLETED
797,794713,4159,14:38:03,11:56:16,FAILED
798,251648,6273,06:44:19,03:22:34,COMPLETED
799,210512,6503,22:33:27,15:53:31,FAILED
800,229286,2701,19:52:07,01:28:17,FAILED
801,826540,6644,04:27:30,23:54:32,FAILED
802,610276,3549,01:36:11,00:27:05,FAILED
803,566909,4265,21:37:57,18:35:54,FAILED
804,658055,1949,18:13:21,09:20:28,COMPLETED
805,236123,1722,09:32:43,03:44:08,DROPPED
806,234492,9379,01:02:22,23:52:19,DROPPED
807,616093,8235,13:13:19,10:56:00,COMPLETED
808,682207,6669,09:12:18,13:22:29,DROPPED
809,959440,5416,13:53:43,05:20:37,DROPPED
810,582774,8895,20:07:33,22:52:24,DROPPED
811,103984,7757,11:27:46,10:31:36,COMPLETED
812,903676,3087,17:31:04,04:54:39,COMPLETED
813,965473,4601,03:02:32,06:58:42,COMPLETED
814,929656,7524,11:15:28,14:12:59,COMPLETED
815,745271,5425,09:16:40,06:59:37,COMPLETED
816,756697,7476,15:10:26,15:48:58,DROPPED
817,904384,6548,22:53:18,09:49:20,FAILED
818,166261,6490,02:30:24,05:03:34,DROPPED
819,557979,1535,02:06:02,12:01:59,COMPLETED
820,128942,5791,01:50:58,18:53:45,COMPLETED
821,902393,6112,10:20:49,08:07:36,COMPLETED
822,102147,8088,19:44:05,21:04:46,COMPLETED
823,965002,1579,22:42:34,19:16:55,DROPPED
824,872791,4307,15:38:59,16:10:39,DROPPED
825,955231,3276,17:16:21,03:10:20,DROPPED
826,995861,4722,02:30:06,17:04:21,FAILED
827,254410,7822,17:14:28,16:50:22,DROPPED
828,399322,4829,14:13:53,21:47:50,DROPPED
829,363768,4025,00:01:56,20:09:33,COMPLETED
830,291845,9955,02:57:57,01:40:12,DROPPED
831,524072,6787,22:20:26,19:15:16,DROPPED
832,601171,9621,20:04:54,06:48:59,DROPPED
833,167066,4287,03:36:53,16:17:07,COMPLETED
834,591953,8410,16:58:48,00:35:44,COMPLETED
835,500867,1603,02:36:44,15:12:31,COMPLETED
836,210194,5355,22:27:09,06:09:54,COMPLETED
837,675121,1081,21:33:59,08:15:36,COMPLETED
838,653180,1919,23:46:36,23:03:02,COMPLETED
839,633796,1645,20:44:30,17:45:26,COMPLETED
840,154267,5740,05:35:51,06:19:47,DROPPED
841,247700,1765,05:51:08,16:11:46,COMPLETED
842,332768,3329,03:11:43,17:02:35,DROPPED
843,163401,5987,07:59:35,22:03:42,DROPPED
844,253654,7320,06:19:19,16:05:29,FAILED
845,657086,2156,04:45:36,10:36:10,COMPLETED
846,401582,8352,08:59:36,15:17:25,DROPPED
847,959401,4646,02:31:23,03:48:51,FAILED
848,370656,9717,00:45:16,18:10:36,COMPLETED
849,429486,3746,08:55:41,01:22:00,FAILED
850,304848,9888,02:59:41,12:32:07,DROPPED
851,249557,5491,08:58:08,02:39:42,FAILED
852,519644,4335,13:41:17,20:11:30,COMPLETED
853,975005,4186,03:53:27,13:13:34,DROPPED
854,322894,2379,12:29:01,14:42:48,DROPPED
855,603849,7191,10:57:30,14:35:44,DROPPED
856,365699,8861,09:19:22,01:18:02,DROPPED
857,321065,1812,14:36:19,09:50:05,FAILED
858,740674,1850,06:52:06,01:38:51,FAILED
859,536142,6056,23:38:13,22:35:08,COMPLETED
860,797321,5575,21:48:15,20:05:44,COMPLETED
861,694511,7563,21:41:45,23:45:43,COMPLETED
862,164046,2951,02:50:22,22:03:21,FAILED
863,637633,1484,08:23:46,03:06:45,FAILED
864,247418,2658,14:21:01,13:16:29,COMPLETED
865,720168,7225,18:01:45,04:13:51,COMPLETED
866,463341,2927,17:40:29,23:32:41,COMPLETED
867,295498,4700,07:23:12,12:45:01,DROPPED
868,977571,8254,08:30:39,05:11:37,FAILED
869,908579,8929,00:56:26,09:24:39,COMPLETED
870,415627,8515,12:33:37,03:20:46,COMPLETED
871,354536,9478,09:26:04,05:30:53,DROPPED
872,953786,8424,11:25:19,04:46:26,COMPLETED
873,103413,5270,16:24:12,21:11:44,COMPLETED
874,830100,5445,18:01:05,05:21:04,COMPLETED
875,328218,3303,04:00:28,08:22:29,COMPLETED
876,562483,9073,02:20:18,09:50:47,FAILED
877,816275,9749,02:50:40,20:10:09,DROPPED
878,521412,9298,08:46:36,08:20:14,FAILED
879,242668,7146,03:23:37,14:15:22,COMPLETED
880,819988,9924,21:32:37,15:20:36,COMPLETED
881,264567,5575,08:44:45,14:25:51,DROPPED
882,381953,6775,19:51:55,19:46:01,FAILED
883,610144,8686,11:26:55,14:05:34,FAILED
884,659850,6197,20:15:22,22:18:23,DROPPED
885,398898,5232,23:46:01,10:25:06,DROPPED
886,249482,4331,05:38:16,07:01:09,COMPLETED
887,333143,5237,22:34:29,21:26:22,DROPPED
888,112543,1181,00:02:39,08:46:47,COMPLETED
889,770591,5080,10:18:51,02:43:09,FAILED
890,421237,2402,22:28:04,10:47:54,FAILED
891,777078,3598,02:41:18,14:06:42,DROPPED
892,486470,2403,10:56:09,20:58:50,FAILED
893,897771,4215,23:42:28,02:58:54,FAILED
894,943080,6526,11:48:56,16:17:09,COMPLETED
895,106462,8880,23:12:42,09:00:15,COMPLETED
896,812590,6697,18:00:21,23:02:47,DROPPED
897,705004,5513,17:13:13,15:45:02,FAILED
898,260240,9880,12:02:08,22:49:06,FAILED
899,349279,5549,16:38:02,19:52:55,FAILED
900,932787,7365,16:12:53,17:50:27,FAILED
901,192696,1191,10:01:16,13:20:38,FAILED
902,869704,9606,16:15:17,18:43:37,FAILED
903,234417,4516,04:45:39,05:04:55,DROPPED
904,705406,6049,07:17:21,14:51:20,DROPPED
905,535780,5554,19:20:05,19:22:30,DROPPED
906,357447,5912,00:25:00,03:51:32,DROPPED
907,447146,2735,15:30:10,17:50:21,FAILED
908,468219,7479,07:09:12,13:15:33,DROPPED
909,189924,4022,19:20:02,09:34:29,DROPPED
910,306800,6377,19:18:44,13:06:37,COMPLETED
911,648093,9997,23:10:13,15:31:19,DROPPED
912,548939,9778,21:43:23,10:23:57,COMPLETED
913,410177,7742,20:17:17,01:09:49,DROPPED
914,421838,5932,09:28:39,11:32:56,COMPLETED
915,302108,9531,13:30:23,23:57:02,COMPLETED
916,872074,3258,15:44:34,16:02:19,COMPLETED
917,667164,7372,20:00:51,02:48:19,DROPPED
918,419796,9051,17:53:43,14:20:13,FAILED
919,281549,1624,06:01:11,13:22:37,DROPPED
920,842670,6040,12:49:42,08:21:12,DROPPED
921,285466,2700,04:41:32,03:10:29,FAILED
922,545399,6324,13:29:19,04:10:56,FAILED
923,627424,3216,04:57:31,04:40:51,COMPLETED
924,820247,6406,03:01:33,23:26:38,FAILED
925,732574,9734,07:46:27,16:58:02,FAILED
926,895399,3103,00:28:35,04:29:26,FAILED
927,287952,3985,22:21:44,05:18:12,FAILED
928,732094,8151,04:55:49,09:15:40,COMPLETED
929,687383,9286,14:37:55,02:24:13,DROPPED
930,417491,4250,15:40:28,17:51:00,DROPPED
931,292484,5122,22:41:03,00:19:09,COMPLETED
932,482215,3343,02:20:02,21:23:59,FAILED
933,503653,4463,01:55:18,09:39:32,COMPLETED
934,892458,5433,13:05:31,11:13:23,DROPPED
935,908023,4911,02:27:34,11:53:09,DROPPED
936,507035,5876,02:19:01,14:45:37,COMPLETED
937,444313,5972,16:32:40,00:21:31,FAILED
938,651145,7206,03:03:35,15:47:14,COMPLETED
939,605067,9030,02:46:09,08:30:04,DROPPED
940,703633,3483,02:38:59,14:09:23,COMPLETED
941,437830,5408,02:35:35,05:02:12,FAILED
942,804967,2316,06:32:23,07:12:25,FAILED
943,490743,4212,03:46:06,15:15:17,DROPPED
944,817500,8992,02:30:07,22:18:42,COMPLETED
945,252359,4467,16:14:54,22:37:31,COMPLETED
946,612049,8613,10:36:46,15:27:54,COMPLETED
947,434167,5833,23:09:35,20:59:06,COMPLETED
948,998524,7324,03:54:25,13:10:26,COMPLETED
949,439203,4813,13:07:47,17:25:49,FAILED
950,251720,1218,04:42:48,18:45:45,COMPLETED
951,579676,8824,21:52:00,06:49:17,DROPPED
952,359352,1470,11:47:52,20:21:08,FAILED
953,697492,1181,10:54:46,14:18:31,COMPLETED
954,188242,1425,14:34:19,06:36:12,COMPLETED
955,963163,6704,10:50:09,23:10:19,FAILED
956,938229,2556,03:43:53,00:31:05,FAILED
957,312498,1874,15:46:08,06:05:16,FAILED
958,310405,4745,16:03:30,03:33:59,COMPLETED
959,766664,8530,16:01:54,05:58:28,DROPPED
960,421515,1067,08:32:46,22:19:46,DROPPED
961,506676,2519,05:28:08,22:48:11,COMPLETED
962,700485,1728,01:56:19,10:17:07,FAILED
963,257305,6859,10:27:27,23:51:56,DROPPED
964,964103,3659,22:32:08,18:21:58,COMPLETED
965,528203,1362,01:06:01,06:21:04,FAILED
966,730420,4450,01:45:29,19:00:57,FAILED
967,648679,3196,21:13:54,04:34:23,FAILED
968,542212,5327,12:34:03,05:43:38,DROPPED
969,752333,9647,05:27:39,13:03:25,DROPPED
970,646440,1391,21:07:19,21:57:57,DROPPED
971,688293,1939,05:39:04,14:42:32,COMPLETED
972,782107,5780,16:45:50,17:53:42,DROPPED
973,842355,4018,17:28:45,15:44:22,FAILED
974,778113,5594,08:48:47,06:41:41,COMPLETED
975,315668,2075,03:34:11,18:41:12,COMPLETED
976,360504,3522,11:37:11,20:32:40,COMPLETED
977,898535,6185,09:35:17,08:48:32,COMPLETED
978,398617,7384,19:14:07,22:59:48,COMPLETED
979,950159,3322,01:43:19,23:26:13,COMPLETED
980,380803,5906,05:59:14,20:56:16,COMPLETED
981,791668,5705,01:02:01,20:03:25,FAILED
982,311906,3038,21:59:45,03:55:09,COMPLETED
983,824414,6638,20:35:58,00:27:14,DROPPED
984,443405,3595,05:31:47,12:44:49,COMPLETED
985,614251,3221,07:49:32,04:26:07,DROPPED
986,259259,3519,23:38:48,14:29:49,COMPLETED
987,877277,5949,14:39:15,22:06:26,FAILED
988,137303,7760,03:10:17,16:10:38,FAILED
989,774411,8794,20:37:31,01:55:39,FAILED
990,302461,3988,19:00:11,19:36:42,COMPLETED
991,158605,5965,18:16:52,18:41:10,DROPPED
992,442803,6141,17:34:01,09:01:21,FAILED
993,683849,7181,09:44:56,01:09:34,COMPLETED
994,314589,6760,22:50:22,08:23:22,DROPPED
995,294767,5018,15:23:06,11:08:15,COMPLETED
996,916118,6073,01:36:28,22:04:18,COMPLETED
997,953791,3679,22:04:47,07:36:05,DROPPED
998,338753,9903,00:14:03,03:44:51,DROPPED
999,789056,8331,17:14:32,19:08:58,FAILED
1000,470691,3378,03:48:51,12:55:18,COMPLETED
1001,116707,3977,22:25:09,22:24:32,COMPLETED
1002,158468,4060,21:43:34,08:46:13,DROPPED
1003,721113,4311,03:48:13,22:44:19,DROPPED
1004,447503,7717,03:59:00,00:55:34,COMPLETED
1005,474130,9603,04:24:09,05:34:29,COMPLETED
1006,506799,8942,07:37:46,06:59:32,FAILED
1007,142053,3434,03:01:15,01:22:36,COMPLETED
1008,296046,5141,23:04:05,15:30:32,DROPPED
1009,800981,3814,20:05:31,23:47:56,COMPLETED
1010,359276,6157,20:29:39,14:11:55,FAILED
1011,600736,6656,02:16:37,04:03:51,DROPPED
1012,212508,7195,19:51:54,13:44:27,FAILED
1013,493511,2629,12:06:36,18:27:06,COMPLETED
1014,926412,7498,20:52:40,03:55:09,DROPPED
1015,463962,4792,23:55:24,21:15:10,COMPLETED
1016,168270,8543,20:49:03,14:44:56,DROPPED
1017,964350,4479,00:21:17,14:06:31,DROPPED
1018,406691,3252,15:36:46,05:58:50,COMPLETED
1019,624565,2954,22:30:12,04:30:56,DROPPED
1020,109977,9620,09:42:35,19:32:14,DROPPED
1021,591491,2604,20:50:43,05:32:53,DROPPED
1022,625921,7355,09:35:44,13:20:45,COMPLETED
1023,398737,9310,23:31:36,18:59:58,COMPLETED
1024,541687,4076,00:42:26,14:42:42,DROPPED
1025,766160,8327,23:48:49,14:19:17,DROPPED
1026,828183,8178,13:33:15,07:11:35,FAILED
1027,518034,6190,12:05:17,03:21:50,FAILED
1028,884458,3033,13:22:47,16:42:45,FAILED
1029,352440,2568,17:41:53,16:34:04,COMPLETED
1030,559966,7076,20:36:25,12:45:21,COMPLETED
1031,183672,1313,02:32:41,03:03:37,COMPLETED
1032,688989,2160,18:00:14,18:29:16,COMPLETED
1033,544861,6825,06:57:27,13:54:13,FAILED
1034,128713,2154,16:47:48,10:41:30,FAILED
1035,922595,2550,17:10:53,18:46:47,COMPLETED
1036,479292,4976,23:26:38,21:58:07,DROPPED
1037,599525,2653,14:39:58,06:28:07,FAILED
